業績
コード,年度,売上高,営業利益,経常利益,純利益,EPS,ROE,ROA
1301,2022/03,253575000000,6392000000,6904000000,4634000000,430.76,10.85,3.55
130A,2022/12,178801000,-138909000,-138455000,-141381000,-25.7,-,-
1332,2022/03,693682000000,27076000000,32372000000,17275000000,55.51,9.1,3.42
1333,2022/03,866702000000,23819000000,27596000000,16898000000,107.04,10.55,3.08
1352,2022/03,-,-,-,-,122.29,13.06,2.49
1375,2022/03,47081000000,4975000000,-,2989000000,74.9,28.55,8.28
1376,2022/05,60691766000,1835625000,1909002000,1302571000,111.83,5.75,2.66
1377,2022/05,73049000000,11181000000,12114000000,12256000000,276.02,9.79,8.31
1379,2022/03,70932000000,2014000000,3658000000,2530000000,80.25,4.64,2.41
137A,2022/05,557140000,69829000,70503000,48469000,356.33,34.36,20.16
1380,2022/03,6638727000,115677000,237370000,159570000,38.27,7.85,2.85
1381,2022/06,21725000000,2453000000,2669000000,1943000000,345.99,10.35,9.08
1382,2022/06,2604674000,148024000,149666000,142243000,186.73,19.77,13.15
1383,2022/10,6393813000,-58613000,-44041000,202341000,142.42,12.47,3.33
1384,2022/03,15359000000,878000000,942000000,1191000000,140.8,11.73,7.66
138A,2022/11,1684256000,49401000,133189000,62876000,93.57,38.61,3.36
1400,2022/12,2269970000,-11434000,18676000,-14070000,-1.08,-,-
1401,2022/05,4030131000,440385000,475515000,325964000,42.39,10.93,8.49
1407,2022/08,67169000000,7770000000,7293000000,4257000000,104.69,15.46,4.2
1414,2022/06,81193000000,17267000000,17669000000,12366000000,57.76,13.13,10.53
1417,2022/03,470385000000,32804000000,34152000000,25163000000,250.84,10.39,5.77
1419,2022/05,240760000000,11893000000,12346000000,8283000000,282.23,26.83,7.88
141A,2022/06,595500000000,12046000000,12687000000,7135000000,73.04,12.31,3.84
1420,2022/03,51123408000,548782000,545599000,326306000,29.49,2.17,0.7
1429,2022/12,25670205000,2329177000,2359918000,1549154000,47.99,19.45,7.05
142A,2022/03,972741000,-91535000,-93823000,-65847000,-27.9,-,-
1430,2022/05,30178557000,1919030000,1891210000,1269124000,105.76,18.32,7.13
1431,2022/06,13761128000,666438000,706580000,444581000,19.85,13.07,5.83
1434,2022/08,10381039000,775984000,726755000,512710000,76.66,11.6,3.81
1435,2022/12,5421170000,645413000,664943000,719433000,8,9.13,6.69
1436,2022/04,7186591000,478463000,486427000,282421000,68.04,6.32,2.64
1438,2022/09,4851854000,383876000,369958000,247071000,77.13,7.56,5.52
1439,2022/12,7046602000,226809000,232098000,135160000,103.63,8.61,3.19
143A,2022/03,1024213000,71458000,116692000,97271000,60.79,20.49,7.3
1443,2022/03,8179512000,982942000,1033815000,466682000,28.74,4.72,2.92
1444,2022/07,3504776000,220185000,207531000,136970000,146.97,10.17,8.1
1446,2022/09,11268815000,337292000,303700000,105540000,11.23,4.19,1.63
1447,2022/03,26346996000,238703000,157244000,-766064000,-35.59,-,-
1449,2022/12,1551744000,-27818000,-24113000,-17868000,-8.39,-,-
1450,2022/03,9824388000,1418169000,1434676000,967393000,111.21,17.79,13.72
1451,2022/03,11888106000,562644000,521539000,340650000,86.12,5.75,2.29
145A,2022/12,970589000,-263996000,-265874000,-316494000,-76.17,-,-
146A,2022/12,11013000000,2190000000,1854000000,1174000000,234.8,20.25,4.35
147A,2022/03,5450617000,501078000,465746000,337153000,2.92,9.01,5.98
148A,2022/12,1647992000,-389768000,-394634000,-371891000,-217.75,-,-
1491,2022/03,51590216000,586700000,509019000,546852000,37.88,7.74,5.56
149A,2022/12,768268000,-150966000,-150836000,-136124000,-50.56,-,-
150A,2022/03,2330183000,89364000,82701000,60801000,2820.35,9.17,3.87
1514,2022/03,10277000000,2343000000,2356000000,2268000000,41.28,13.07,10.51
1515,2022/03,149082000000,15715000000,16605000000,9279000000,111.54,7.73,4.69
1518,2022/03,46592000000,8417000000,8595000000,5396000000,82.96,15.23,7.95
151A,2022/06,4009532000,-84755000,23783000,11494000,1.6,1.45,0.49
153A,2022/12,769468000,217830000,219854000,249960000,43.8,130.67,34.8
155A,2022/12,4939952000,302037000,332463000,285311000,33.57,65.13,16.43
156A,2022/08,4177862000,417319000,397620000,208281000,21.19,20.98,7.41
157A,2022/06,1397007000,52817000,51071000,38752000,12.15,7.48,4.78
1605,2022/12,2316086000000,1503667000000,1441995000000,498452000000,364.73,10.7,7.73
160A,2022/03,11518245000,240631000,297877000,484939000,160.05,28.8,4.1
1662,2022/03,249140000000,19809000000,43674000000,-30988000000,-109.12,-,-
1663,2022/12,106200000000,7304000000,7931000000,4766000000,179.24,5.67,4.34
1711,2022/03,1034970000,-260694000,-298344000,-333788000,-55.15,-,-
1712,2022/02,17082000000,2102000000,2112000000,1252000000,74.52,8.73,5.88
1716,2022/06,20949144000,2502046000,2704274000,1580021000,138.83,10.52,8.14
1717,2022/03,4260273000,865391000,865567000,606270000,52.99,14.2,10.6
1718,2022/12,30758899000,1102197000,1181040000,734690000,672.07,5.03,2.37
1719,2022/03,340293000000,26600000000,25838000000,17671000000,98.84,12.54,5.98
1720,2022/03,258083000000,-6078000000,-5132000000,-7459000000,-71.26,-,-
1721,2022/03,589028000000,42963000000,44036000000,29208000000,235.5,8.64,5.57
1723,2022/03,31669000000,4074000000,4139000000,3029000000,47.28,10.49,7.85
1724,2022/12,9965000000,414000000,438000000,294000000,63.53,5.51,2.59
1726,2022/03,35899000000,2289000000,2296000000,1527000000,33.84,11.58,4.5
1730,2022/03,3594613000,-73278000,-65856000,-52066000,-15.25,-,-
1734,2022/03,16764177000,-2741628000,-2588925000,-2787443000,-4419.92,-,-
1736,2022/03,25410370000,1923854000,2027792000,1349816000,85.71,7.73,5.04
1738,2022/03,9305794000,407623000,432607000,261149000,64.43,6.66,4.01
1739,2022/06,31482010000,2051166000,1942376000,1271949000,208.98,16.91,4.83
173A,2022/03,3647094000,385777000,409138000,931565000,216.14,76.19,19.64
1743,2022/09,10079794000,873274000,913330000,561601000,246.93,6.93,4.42
1757,2022/03,262584000,-452155000,-920324000,-992988000,-3.95,-,-
1762,2022/03,263907000000,11225000000,11490000000,6727000000,193.2,5.54,2.84
1764,2022/06,17009363000,240168000,204043000,121056000,100.57,2.59,0.86
1766,2022/04,311586000000,15039000000,15361000000,10275000000,764.23,9.06,5.29
1768,2022/03,17158961000,1107506000,1164478000,800147000,109.36,9.86,7.09
176A,2022/03,30990007000,1849227000,1714458000,1519298000,83.5,28.82,9.89
1770,2022/03,27708983000,1901058000,2047161000,1372498000,150.35,8.84,5.05
1771,2022/09,16839280000,926906000,989669000,323581000,64.2,4.06,2.47
1775,2022/03,82050000000,6592000000,6706000000,4607000000,512.29,13.99,7.35
1776,2022/03,31535000000,933000000,949000000,627000000,68.69,4.83,2.35
177A,2022/03,3947089000,969581000,917837000,587675000,141.1,26.51,10.5
1780,2022/03,27946370000,2208413000,1624059000,775313000,40.96,4.7,3.34
1783,2022/09,5027291000,75611000,50951000,-803640000,-5.75,-,-
1786,2022/03,60726000000,5308000000,5460000000,3778000000,32.48,9.69,6.2
1787,2022/03,12909735000,1062997000,1095756000,763789000,312.19,9.99,7.03
1788,2022/06,6751723000,252537000,276783000,186402000,305.28,6.58,3.91
1789,2022/09,6688406000,266500000,263684000,212724000,33.4,7.97,3.24
1793,2022/03,71276000000,2337000000,2545000000,1784000000,58.7,2.67,1.96
1795,2022/09,6959599000,198502000,232940000,191409000,218.58,4.3,2.92
1798,2022/03,38840350000,1608861000,1661816000,1574312000,143.54,13.01,5.73
1799,2022/03,42748375000,2794163000,3328960000,2596513000,127.76,3.97,3.55
1801,2022/03,1543240000000,96077000000,103247000000,71436000000,350.88,8.22,3.65
1802,2022/03,1922884000000,41051000000,49844000000,39127000000,54.55,4.09,1.62
1803,2022/03,1482961000000,45145000000,50419000000,47761000000,64.09,5.79,2.24
1805,2022/03,117665000000,4575000000,4212000000,3219000000,168.27,7.34,2.81
1807,2022/03,37452224000,2489624000,2569008000,1728339000,297.1,9.08,5.3
1808,2022/03,909708000000,82702000000,81871000000,54490000000,198.31,13.05,5.04
1810,2022/03,82468000000,2415000000,2779000000,1792000000,58.92,4.18,2.62
1811,2022/03,101903000000,2247000000,3425000000,1812000000,252.99,2.44,1.17
1812,2022/03,2079695000000,123382000000,152103000000,103867000000,208,10.98,4.44
1813,2022/03,66778000000,3297000000,3381000000,2063000000,135.11,6.89,3.97
1814,2022/03,69645000000,2708000000,2712000000,1816000000,173.2,8.8,3.73
1815,2022/03,151551000000,5247000000,6224000000,4706000000,303.08,7.41,2.72
1820,2022/03,323754000000,23540000000,23497000000,15103000000,312.33,9.98,3.16
1821,2022/03,403275000000,-7459000000,-8340000000,-7022000000,-44.93,-,-
1822,2022/03,156520000000,8857000000,9316000000,5987000000,69.25,8.16,3.53
1826,2022/03,26660000000,741000000,739000000,355000000,22.88,2.44,1.37
1827,2022/03,96470000000,-840000000,-627000000,-1594000000,-46.38,-,-
1828,2022/03,42526149000,2814210000,2898184000,1872869000,175.02,9.67,5.34
1833,2022/03,242458000000,12647000000,14012000000,12541000000,334.09,7.51,3.77
1835,2022/03,114718102000,7261201000,7576468000,5326203000,154.72,5.48,3.9
1840,2022/10,34716654000,148260000,228425000,230423000,9.22,1.91,1.06
1841,2022/03,8119000000,119087000,174000000,131000000,36.6,1.18,0.93
1844,2022/07,5244819000,314178000,317778000,254910000,17.07,5.79,2.67
1847,2022/03,83776000000,4674000000,4636000000,2985000000,205.67,11.15,5.18
1848,2022/03,27301000000,1048000000,1111000000,775000000,43.68,7.88,2.79
184A,2022/04,290457000,-47739000,-47897000,-60200000,-29.11,-,-
1852,2022/03,135478000000,4835000000,4904000000,3748000000,46.46,8.88,4.14
1853,2022/03,31319000000,1902000000,1855000000,1255000000,38.32,8.99,4.94
1860,2022/03,501509000000,24385000000,28111000000,18560000000,60.43,5.86,2.44
1861,2022/03,425216000000,22743000000,23732000000,15850000000,85.53,9.36,4.27
1866,2022/03,60103000000,2394000000,2864000000,1739000000,70.1,4.7,2.65
1867,2022/03,47678451000,2293406000,2375267000,1440697000,217.7,5.97,3.3
1869,2022/03,82957000000,7011000000,7313000000,5308000000,210.27,8.92,5.52
186A,2022/04,910368000,-6404277000,-,-5484122000,-66.95,-,-
1870,2022/03,93090000000,6169000000,6174000000,4842000000,112.18,8.42,4.16
1871,2022/03,109639000000,6618000000,6647000000,4539000000,97.25,9.97,4.88
1873,2022/10,42778000000,2523000000,2329000000,1474000000,36.85,6.43,3.1
1879,2022/03,107092000000,15549000000,15583000000,10796000000,184.67,11.78,7.7
1882,2022/03,112118000000,5516000000,5590000000,3714000000,76.54,7.57,4.39
1884,2022/03,156379000000,8202000000,8582000000,5667000000,128.95,5.97,3.72
1885,2022/03,219814000000,9874000000,10138000000,7385000000,95.7,8.58,3.47
1887,2022/05,126790000000,7957000000,8398000000,7389000000,84.48,9.34,4.78
1888,2022/03,89164000000,6834000000,6781000000,4736000000,371.39,12.77,5.81
1890,2022/03,152524000000,9616000000,9139000000,5863000000,62.39,8.61,4.32
1892,2022/03,66965000000,2593000000,2607000000,1679000000,805.99,9.87,3.77
1893,2022/03,458231000000,15939000000,15659000000,10753000000,37.72,6.74,2.3
1897,2022/12,9898000000,146000000,287000000,190000000,88.13,1.12,0.95
1898,2022/03,85132000000,4418000000,4358000000,3304000000,84.79,8.16,4.22
1899,2022/12,154358000000,5208000000,5451000000,3650000000,428.14,4.69,2.72
189A,2022/05,930451000,234553000,234533000,145686000,94.97,15.53,2.58
1904,2022/03,49153906000,1255907000,1700696000,974264000,151.99,3.95,2.42
1905,2022/03,14817057000,466556000,516173000,357792000,53.42,3,2.02
1909,2022/03,44793090000,2827895000,2777630000,1890844000,67.52,11.24,4.56
190A,2022/08,-,-1844116000,-1776640000,-1779060000,-50.37,-,-
1911,2022/12,1669707000000,158253000000,194994000000,108672000000,181.27,17.32,7.07
1914,2022/03,22111000000,751474000,963000000,498000000,21.97,2.36,1.65
1921,2022/03,25301000000,3497248000,3931000000,2756000000,69.63,7.32,5.34
1925,2022/03,4439536000000,383256000000,376246000000,225272000000,343.82,11.15,4.08
1926,2022/03,109504000000,13236000000,13976000000,8930000000,174.11,11.06,7.71
1929,2022/03,66076000000,4523000000,4626000000,3329000000,79.82,10.94,6.44
192A,2022/05,649036000,13403000,11614000,-251000,-0.13,-,-
1938,2022/03,53231323000,3068637000,3304676000,2403153000,95.55,4.33,3.01
1945,2022/03,72578000000,3158000000,3257000000,1226000000,35.82,1.9,1.19
1948,2022/03,29159000000,417000000,535000000,310000000,34.98,1.68,1.09
1949,2022/03,167594000000,13005000000,13900000000,9140000000,257.41,10.22,5.68
194A,2022/06,4295031000,720686000,713325000,316866000,39.99,31.26,6.75
1951,2022/03,594840000000,42380000000,45217000000,27766000000,125.32,9.15,5.18
1952,2022/03,106718000000,6881000000,7366000000,5403000000,115.93,10.06,5.4
1954,2022/06,130674000000,9065000000,-,6579000000,436.97,8.43,3.78
195A,2022/03,990956000,-88412000,-84312000,-88620000,-35.17,-,-
1960,2022/03,39950000000,-351655000,358000000,-124000000,-7.55,-,-
1961,2022/03,193189000000,9112000000,9817000000,6489000000,115.13,6.91,3.53
1963,2022/03,428401000000,20688000000,30028000000,-35551000000,-140.77,-,-
1965,2022/03,56905000000,3013000000,3385000000,2237000000,102.75,5.27,3.51
1966,2022/03,47243833000,1200108000,1262587000,788125000,124.53,5.85,2.42
1967,2022/03,45576414000,3677812000,3896910000,2757089000,107.47,8.27,6.01
1968,2022/03,126908000000,10457000000,13125000000,8406000000,147.48,10.62,6.38
1969,2022/03,302746000000,14383000000,15639000000,11535000000,84.68,8.68,3.84
196A,2022/06,843689000,-547285000,-552070000,-555521000,-103.58,-,-
1971,2022/03,8104257000,154627000,200323000,192142000,81.71,7.25,2.25
1973,2022/03,310334000000,23181000000,23550000000,15021000000,100.85,11.15,5.9
1975,2022/03,68820000000,2287000000,2596000000,1860000000,72.54,5.41,2.58
1976,2022/03,48389000000,5339000000,5641000000,3793000000,74.61,6.83,5.33
1979,2022/03,209261000000,9428000000,10818000000,7248000000,106.34,5.81,3.18
197A,2022/06,17456987000,11189556000,11210685000,4480753000,44.81,60.98,22.11
1980,2022/03,162929000000,7584000000,8095000000,5778000000,45.02,7.5,4.15
1981,2022/03,34244246000,1259201000,1403125000,1078975000,93.72,6.12,4.11
1982,2022/03,75497000000,5662000000,6163000000,4372000000,92,7.07,5
198A,2022/05,644380000,368283000,419574000,200848000,20.08,48.28,37.93
1992,2022/03,5945361000,370312000,443090000,563026000,234.12,11.22,6.74
1994,2022/12,7530716000,170195000,248368000,151644000,17.7,1.42,1.23
1997,2022/08,7332474000,710532000,729059000,491159000,247.41,8.15,5.18
1999,2022/06,5955368000,579561000,798786000,509935000,808.86,11.94,7.14
2001,2022/03,321317000000,11282000000,14270000000,9327000000,121.58,5.36,2.86
2002,2022/03,679736000000,29430000000,32626000000,17509000000,58.88,3.9,2.42
2003,2022/03,59340000000,4404000000,4886000000,3714000000,101.88,8.91,6.65
2004,2022/03,287635000000,5564000000,6576000000,4006000000,120.58,3.79,1.73
2009,2022/12,24403354000,1232622000,1496700000,931852000,40.04,2.78,2.24
202A,2022/03,8174664000,651461000,674380000,1133521000,14.17,47.18,33.11
2053,2022/03,193392000000,4138000000,4564000000,3211000000,107.04,5.18,3.65
2055,2022/03,44906000000,117000000,216000000,116000000,6.06,0.67,0.4
2058,2022/03,11286000000,205000000,360000000,3000000,0.77,0.06,0.02
205A,2022/05,24850348000,1185754000,1189239000,774024000,20.06,23.66,5.33
2060,2022/03,243202000000,4293000000,5067000000,3659000000,94.64,8.26,3.37
206A,2022/09,554396000,66681000,78666000,72962000,2.64,4.36,4.19
2107,2022/03,13403000000,646000000,723000000,514000000,94.27,5.28,4.4
2108,2022/03,58492000000,2229000000,2818000000,1975000000,141.75,2.91,1.97
2109,2022/03,147880000000,3630000000,3479000000,3657000000,112.93,3.61,1.93
2112,2022/03,25134000000,807000000,906000000,609000000,22.39,5.87,2.33
2117,2022/03,46062000000,2164000000,-,1715000000,77.63,3.51,2.81
211A,2022/07,4522656000,484620000,471929000,312915000,330.08,11.57,4.9
2120,2022/09,35730000000,1672000000,-,1180000000,8.95,3.81,2.42
2121,2022/03,122030000000,17808000000,17626000000,10262000000,139.84,5.6,4.71
2122,2022/09,7123290000,1067477000,1292906000,563456000,85.62,10.52,5.09
2124,2022/12,30435000000,7044000000,7052000000,5029000000,31.14,32.27,22.77
212A,2022/10,3145298000,458095000,442980000,36806000,2.46,10.47,1.1
2130,2022/03,14938719000,1876325000,-,1404546000,107.73,23.82,13.5
2134,2022/03,386592000,-579122000,-620001000,-1246318000,-12.73,-,-
2136,2022/03,5188579000,453802000,587935000,403595000,101.53,12.04,7.23
2137,2022/03,3085400000,61586000,78320000,73237000,35.06,2.02,0.98
2138,2022/03,15477613000,1238062000,1292604000,310445000,27.91,3.31,1.24
2139,2022/03,7060764000,81956000,120670000,101243000,14.89,5.71,2.54
2146,2022/03,156769000000,6257000000,5954000000,3140000000,5.19,15.9,4.9
2150,2022/12,9327876000,2851510000,2894309000,1847535000,41.7,18.5,14.13
2151,2022/03,44267000000,4969000000,4716000000,2852000000,99.66,8.29,3.24
2152,2022/03,6614747000,1325149000,1399878000,954686000,88.38,12.09,8.53
2153,2022/05,36668000000,4491000000,4706000000,3121000000,197.43,11.33,7.95
2154,2022/06,148573000000,10103000000,6680000000,6975000000,78.3,10.99,7.23
2156,2022/03,1938793000,59553000,75764000,-25269000,-6.69,-,-
2157,2022/08,37995366000,2205979000,5331577000,3643212000,44.68,18.68,7.71
2158,2022/03,10932768000,1721714000,1687434000,1308760000,33.35,20.75,11.07
2159,2022/04,15087843000,735465000,670523000,404535000,26.19,8.25,4.85
215A,2022/10,6216517000,122719000,114997000,256751000,2.71,5.86,2.92
2160,2022/12,17418000000,1377939000,-,388000000,8.17,1.85,1.14
2162,2022/03,63277443000,-361155000,122879000,-1980111000,-121.17,-,-
2164,2022/08,2887909000,9416000,7766000,8459000,1.65,4.87,0.66
2168,2022/05,366096000000,22083000000,22496000000,8621000000,220.18,17.25,4.23
2169,2022/12,9658439000,1550331000,1568260000,1006100000,147.52,13.08,10.34
2170,2022/12,32776000000,3627000000,-,2058000000,18.45,22.72,7.12
2172,2022/06,2330295000,76329000,106122000,68527000,42.7,13,5.86
2176,2022/03,3204538000,351773000,339516000,334832000,111.66,24.55,6.89
2178,2022/02,47519020000,1349907000,1344698000,844961000,33.71,11.32,5.51
2179,2022/03,12333506000,640452000,655878000,331674000,59.75,11.78,3.91
2180,2022/06,16190710000,767883000,1284219000,581214000,38.59,21.56,7.7
2181,2022/03,1060893000000,48143000000,49484000000,31906000000,13.85,19.47,6.81
2183,2022/03,11555088000,1085903000,1183594000,790487000,35,12.08,5.03
2185,2022/09,17917892000,2590408000,2964140000,2003294000,150.56,11.5,8.85
218A,2022/07,260461000,-462887000,-455735000,-456073000,-34.28,-,-
2193,2022/12,9086984000,-3520529000,-,-3488088000,-33.47,-,-
2195,2022/12,4824795000,609728000,715537000,531242000,30.29,26.63,11.01
2196,2022/03,22242375000,-1376001000,-458613000,477676000,35.36,8.06,1.94
2198,2022/10,19056906000,1808661000,2096163000,1398653000,47.48,15.3,6.91
219A,2022/10,499060000,-1458590000,-1410304000,-1412728000,-73.48,-,-
2201,2022/03,181251000000,17685000000,18247000000,27773000000,276.29,21.36,12.96
2204,2022/03,33058326000,-255182000,63006000,232599000,39.02,0.89,0.55
2206,2022/12,303921000000,12845000000,13646000000,8099000000,126.58,3.32,2.19
2207,2022/03,21136000000,350000000,1233000000,1816000000,107.49,4.06,2.56
2209,2022/03,42151337000,1704624000,2075202000,1473141000,112.59,8.49,5.01
220A,2022/09,1996024000,310922000,311006000,208074000,69.36,15.08,11.59
2211,2022/12,100614000000,4334000000,5545000000,3376000000,130.97,6.15,4.03
2212,2022/12,1077009000000,22032000000,26127000000,12368000000,59.1,3.4,1.63
2215,2022/12,24552000000,-547000000,-554000000,-1145000000,-165.38,-,-
2216,2022/12,25118401000,1933193000,2001122000,1346355000,32.03,10.72,6.03
2218,2022/03,17167977000,250139000,258086000,150057000,71.68,3.09,1.05
2220,2022/03,85163000000,4832000000,6068000000,4419000000,69.86,6.97,4.27
2221,2022/03,18043966000,-326863000,1412455000,828072000,73.88,1.19,0.86
2222,2022/03,32191000000,1402803000,2921000000,1915000000,12.31,9.41,6.97
2224,2022/03,6510505000,212815000,219037000,141019000,40.59,7.18,2.99
2226,2022/03,30395000000,1089000000,1142000000,758000000,71.05,5.4,2.8
2229,2022/03,245419000000,25135000000,26938000000,18053000000,136.25,10.29,7.63
2264,2022/03,503354000000,29792000000,31127000000,33782000000,343.72,16.41,7.36
2266,2022/12,41924000000,345780000,359000000,219000000,11.24,0.75,0.43
2267,2022/03,415116000000,53202000000,68549000000,44917000000,140.18,10.07,6.68
2268,2022/12,22038471000,1709051000,1691416000,1232943000,127.95,10.82,6.18
2269,2022/03,1013092000000,92922000000,93985000000,87497000000,303.62,12.99,7.83
2270,2022/03,558403000000,18059000000,19987000000,12068000000,178.69,5.84,3
2281,2022/03,420717000000,14037000000,14883000000,9718000000,193.4,8.69,4.38
2282,2022/03,1151886000000,42363000000,-,48049000000,469.91,10.03,5.28
2286,2022/03,40389000000,728435000,916000000,707000000,80.48,7.24,2.67
2288,2022/03,218610000000,-865000000,-380000000,-376000000,-14.87,-,-
228A,2022/11,1290499000,132359000,132465000,99881000,60.89,162.62,11.81
2291,2022/03,24420000000,-372000000,-327000000,-718000000,-215.16,-,-
2293,2022/03,29477441000,107290000,173926000,174789000,85.11,4.56,1.3
2294,2022/02,37998000000,2777000000,3287000000,1704000000,162.78,10.76,8.52
2301,2022/10,6773423000,1621729000,2038569000,1396847000,99.35,11.45,10.11
2303,2022/05,1222077000,400595000,404074000,283501000,88.53,13.26,11.97
2304,2022/09,10883247000,-186146000,81536000,102966000,20.63,4.75,2.02
2307,2022/03,12119365000,1109659000,1171056000,765296000,51,18.14,10.39
2309,2022/09,108461000000,11845000000,13450000000,8387000000,469.41,26.52,7.8
2311,2022/12,4818253000,65761000,216976000,359247000,40.28,8.18,7.07
2315,2022/10,6442575000,-1389488000,-1395313000,-6244896000,-54.69,-,-
2317,2022/03,65272000000,9106000000,8578000000,5992000000,15.47,20.13,13.78
2321,2022/03,377803000,-17621000,-34248000,-29059000,-1.02,-,-
2323,2022/03,556319000,10004000,7456000,-17108000,-0.85,-,-
2325,2022/12,19231835000,1934701000,2012838000,1726789000,181.03,7.5,6.13
2326,2022/03,9051000000,4126000000,4135000000,2900000000,206.64,23.91,14.99
2329,2022/03,52758000000,4135000000,5507000000,3068000000,22.75,4.16,3.19
2330,2022/12,4988151000,-75358000,-74510000,-107817000,-3.31,-,-
2331,2022/03,489092000000,41814000000,43744000000,28234000000,55.78,9.71,5.73
2332,2022/03,11807037000,958579000,993855000,690413000,133.07,-,-
2334,2022/03,2086427000,-40321000,-43565000,-147250000,-6.16,-,-
2335,2022/03,16099000000,1417886000,1432000000,944000000,69.77,13.17,9.38
2338,2022/02,256515000,-360131000,-311680000,-280877000,-8.26,-,-
2340,2022/03,10036845000,-568894000,751504000,-1979290000,-99.2,-,-
2342,2022/03,12576568000,1837301000,1819433000,1876340000,109.52,28.72,17.97
2344,2022/03,8972318000,1232145000,1366312000,931726000,75.95,4.75,2.79
2345,2022/10,1603399000,186066000,179942000,605451000,47.48,10.43,9.42
2349,2022/03,18251712000,2226014000,2466583000,1631511000,145.66,10.13,7.45
2351,2022/03,2491280000,-484746000,-,-484603000,-61.13,-,-
2352,2022/03,2833767000,362754000,365764000,244378000,62.07,11.53,6.63
2353,2022/07,26271404000,4582279000,4639525000,3125366000,9.62,33.07,11.32
2370,2022/09,633672000,-1333099000,-1314262000,-1254092000,-6.33,-,-
2371,2022/03,51723000000,19147000000,-,14294000000,69.66,29.81,20.28
2372,2022/03,15693000000,2764000000,2562000000,1961000000,162.45,19.36,7.38
2373,2022/10,38398128000,1107833000,1157511000,630488000,46.83,9.75,1.73
2374,2022/03,48876805000,2865954000,2817775000,1836715000,73.54,13.53,6.68
2375,2022/10,22932969000,442245000,476228000,232916000,11.83,6.09,2.18
2376,2022/03,14171946000,454061000,491094000,278530000,49.99,3.83,1.92
2378,2022/03,37120078000,912985000,632946000,513568000,27.19,4.98,1.34
2379,2022/02,39515290000,5602376000,5320901000,3487402000,62.77,10.76,8.21
2384,2022/12,455481000000,21844000000,21404000000,11732000000,295.39,16.67,3.95
2385,2022/06,9347879000,1208773000,1253893000,809710000,30.95,12.18,9.54
2388,2022/09,682697000,85358000,160976000,55179000,1.54,1.9,1.57
2389,2022/12,16924000000,-447000000,-439000000,5719000000,299.24,19.17,10.22
2391,2022/07,3130947000,705468000,732199000,526116000,79.32,10.19,8.39
2393,2022/03,23297750000,2327096000,2362654000,1675131000,107.81,10.81,7.86
2395,2022/03,17748482000,4195609000,7078192000,7127629000,171.21,36.44,18.13
2397,2022/03,427935000,-166614000,-138762000,-134046000,-23.15,-,-
2402,2022/12,14165720000,-1146202000,-1311994000,-2501662000,-474.98,-,-
2404,2022/08,5878218000,-261736000,-218662000,32335000,2.45,15.85,0.72
2408,2022/12,2488295000,257308000,268701000,337663000,46.68,5.97,4.72
2410,2022/09,15507606000,1102384000,1101094000,793589000,140.68,26.81,11.81
2412,2022/03,38362000000,12770000000,12826000000,8949000000,56.24,35.92,15.42
2415,2022/03,86292937000,2474495000,2711421000,1646990000,151.41,12.09,3.56
2418,2022/12,51699000000,2976000000,4758000000,1498000000,31.4,6.55,1.71
241A,2022/09,1214068000,-744370000,-748993000,-841628000,-127.53,-,-
2424,2022/07,11415969000,874596000,1129253000,734765000,131.06,24.62,6.25
2425,2022/03,8965751000,306239000,327327000,192169000,50.66,9.52,5.93
2427,2022/12,690430000000,22750000000,-,10654000000,84.61,14.13,2.65
2428,2022/06,8950177000,735886000,754589000,532227000,28.25,7.24,2.25
2429,2022/12,183640000000,8929000000,8933000000,5341000000,305.48,15.08,4.32
242A,2022/09,2309713000,138093000,138210000,89681000,95.63,20.78,10.71
2432,2022/03,130868000000,11462000000,-,30532000000,256.45,12.69,8.96
2433,2022/03,895080000000,71642000000,75740000000,55179000000,147.7,15.42,5.24
2435,2022/03,15749000000,193000000,-51000000,-319000000,-28.28,-,-
2436,2022/12,5264691000,720046000,736245000,520424000,61.15,20.62,10.39
2437,2022/05,2968079000,457135000,469914000,193967000,21.66,7.06,4.44
2438,2022/04,6331332000,439959000,452715000,332810000,19.76,5.53,4.83
2440,2022/03,12852305000,-4786280000,-4692490000,-5768576000,-113.53,-,-
2445,2022/03,39800000000,1682000000,1954000000,965000000,20.72,5.14,1.63
2449,2022/08,6274231000,439785000,441411000,157173000,39.26,3.35,2.45
244A,2022/08,3293079000,290835000,311925000,202481000,68.87,17.54,6.68
2453,2022/09,17810069000,1459970000,1173247000,437932000,13,4.44,1.57
2454,2022/03,15395871000,657510000,669750000,343681000,25.36,7.46,4.33
2459,2022/05,500264000,-40497000,3052000,4006000,0.53,0.62,0.39
245A,2022/08,3489434000,46518000,497031000,213017000,106.51,51.19,7.87
2461,2022/12,7737529000,2407185000,2447646000,1535296000,22.34,8.59,6.44
2462,2022/05,57642511000,4238664000,5234146000,3268795000,170.87,23.31,8.3
2464,2022/03,6756907000,471180000,472135000,221685000,15.77,5.03,2.5
2467,2022/03,1931834000,70066000,50053000,38536000,3.33,10.71,3.78
2468,2022/03,1590642000,122897000,121366000,133273000,14.24,5.28,3.45
2469,2022/03,42426000000,1339956000,1921000000,1074000000,108.62,12.48,3.47
246A,2022/06,1227662000,108021000,108377000,71233000,34.33,17.68,5.92
2471,2022/11,26650000000,3136000000,3118000000,1954000000,24.73,26.28,7.67
