業績
コード,年度,売上高,営業利益,経常利益,純利益,EPS,ROE,ROA
2459,2021/05,1032850000,-162531000,-147364000,-110958000,-14.79,-,-
2468,2021/03,1833733000,-186780000,-163193000,-391850000,-41.87,-,-
2487,2021/03,11620755000,551961000,609728000,505384000,89.42,9.33,6.66
2499,2021/12,5058797000,445148000,448329000,270878000,29.88,8.22,3.02
2502,2021/12,2236076000000,211900000000,-,153500000000,100.97,8.74,3.38
2599,2021/03,12378810000,-750944000,-564163000,-498144000,-103.29,-,-
260A,2021/12,955969000,-,-384528000,-385478000,-26.98,-,-
2651,2021/02,666001000000,40876000000,37610000000,8689000000,86.83,3.82,0.4
2706,2021/02,6306519000,967642000,999425000,521886000,59.66,5.35,4.75
2715,2021/03,180218000000,5463000000,5179000000,3666000000,89.53,6.74,3.62
2729,2021/03,80346673000,-2915495000,-2426833000,-2366350000,-187.16,-,-
2743,2021/12,1014640000,-625258000,-629879000,-960518000,-30.82,-,-
2754,2021/03,7079951000,374854000,398584000,231222000,47.79,5.07,3.42
2761,2021/05,40628295000,1613401000,2273009000,1461857000,183.82,3.93,3.37
2773,2021/03,11286207000,1247051000,1299024000,935318000,144.97,9.03,6.06
2777,2021/12,11460406000,587806000,605982000,984454000,259.47,17.35,10.76
2812,2021/03,14312360000,695084000,724162000,250030000,20.48,1.29,1.11
2830,2021/11,20183044000,904205000,971499000,570819000,69.26,4.41,3.21
2899,2021/03,102611000000,4688000000,4570000000,1869000000,106.05,6.29,2.19
289A,2021/12,-,-,-,-10000000,-0.1,-,-
2905,2021/03,7964899000,-422539000,-278326000,-118973000,-32.13,-,-
2925,2021/02,46020000000,2711000000,2829000000,1832000000,142.94,12.53,7.06
2931,2021/12,34420000000,-6565000000,-6354000000,-5038000000,-49.06,-,-
2978,2021/07,1624420000,-358720000,-358316000,-482465000,-50.1,-,-
2987,2021/09,9190085000,1250680000,1112186000,794554000,72.94,25.8,8.02
3043,2021/05,1262830000,19498000,36061000,27931000,19,10.03,2.24
3057,2021/02,4716430000,-1692599000,-1577182000,-1251387000,-279.7,-,-
3069,2021/03,69619945000,-1185351000,-1503143000,-2558103000,-61.05,-,-
3085,2021/12,44207000000,4905000000,7721000000,2617000000,82.21,11.55,7.82
3089,2021/11,3148087000,127508000,181009000,113390000,64.21,7.45,4.38
3098,2021/03,366440000000,10348000000,12815000000,4320000000,144.04,3.05,2.12
3113,2021/03,5531707000,-706921000,-780359000,-951190000,-17.73,-,-
3125,2021/03,2939197000,-230351000,-214721000,-851832000,-435.61,-,-
3141,2021/02,949652000000,42974000000,45800000000,27999000000,134.23,15.6,6.43
3189,2021/08,5078905000,-644032000,-633941000,-791434000,-175.57,-,-
319A,2021/12,62000000,-,1000000,0,0,-,-
3211,2021/10,560818000,35247000,37258000,27001000,7.52,1.69,0.79
3228,2021/08,134036955000,11653888000,11850861000,7572675000,356.91,14.9,5.34
3244,2021/11,90460000000,9461000000,8105000000,10012000000,242.5,10.62,2.87
3254,2021/09,99752000000,14225000000,13888000000,9121000000,134.16,6.19,3.56
3258,2021/03,270910000000,109421000000,106990000000,77796000000,11113714285.71,46.67,17.2
3264,2021/09,24932000000,751000000,-479000000,12000000,0.1,0.05,0.02
3275,2021/03,12299898000,351872000,576363000,312256000,40.37,4.82,3.17
3316,2021/03,7471815000,376935000,375522000,257270000,40.96,7.45,4.49
3319,2021/12,39594705000,1706696000,1715698000,1035822000,56.68,13.99,4.74
3322,2021/03,16600919000,298678000,351658000,211005000,37.33,4.65,2.48
3328,2021/09,25008000000,1685000000,1645000000,690000000,53.76,6.13,3.17
3347,2021/03,20080231000,527663000,541344000,49507000,1.91,0.72,0.17
3350,2021/12,518000000,-1425105000,-1230000000,-737000000,-12.89,-,-
3356,2021/03,4701898000,540104000,543026000,437674000,26.4,16.68,7.78
336A,2021/03,562000000,-,-1611000000,-1613000000,-118.17,-,-
3376,2021/08,4679584000,-275972000,-50622000,-32157000,-6.65,-,-
3390,2021/03,4890000000,114000000,21000000,203000000,2.67,9.34,3.05
3408,2021/03,21897350000,849860000,2161774000,1408835000,228.84,6.03,4.5
3436,2021/12,335674000000,51543000000,51107000000,41120000000,135.86,8.64,5.38
3458,2021/07,47556000000,5772000000,5313000000,3574000000,130.37,13.4,3.61
3464,2021/03,27523846000,2093066000,1790776000,1170092000,161.72,16.38,4.18
3497,2021/07,19057626000,1223056000,281899000,609650000,196.05,13.1,1.82
3515,2021/03,7118884000,-241682000,-22281000,-709676000,-761.74,-,-
3528,2021/03,10510298000,-395837000,-586449000,55899000,1.18,0.31,0.16
3540,2021/12,41205000000,4523000000,4605000000,2820000000,56.4,17.65,14.16
3541,2021/08,4737903000,-193727000,-207527000,-283185000,-13.07,-,-
3578,2021/03,1968404000,-331292000,-193586000,-214398000,-134.12,-,-
3604,2021/03,30872223000,1305971000,1368599000,1370591000,236.49,25.79,8.01
3632,2021/06,63210000000,10861000000,11098000000,13533000000,61.44,11.31,9.57
3639,2021/06,6902723000,159001000,177890000,163210000,25.48,6.2,4.65
3646,2021/03,1947769000,188456000,206895000,124303000,22.56,4.38,3.79
3656,2021/12,23895272000,-1105613000,-1028304000,-3468020000,-90.38,-,-
3658,2021/03,29951000000,957000000,956000000,663000000,117.75,14.94,5.77
3659,2021/12,274462000000,91541000000,-,114888000000,128.91,13.73,11.64
3664,2021/12,4537097000,-373282000,-398204000,-1093512000,-34.58,-,-
3666,2021/03,8197365000,924037000,958825000,661247000,33.53,13.36,10.09
3667,2021/12,3892929000,-257445000,-267969000,-279710000,-20.27,-,-
3668,2021/09,37125000000,6320000000,7843000000,3047000000,23.81,4.02,3.77
3672,2021/09,7291312000,-554839000,-348579000,-388785000,-22.34,-,-
3677,2021/09,13004600000,1618316000,1631328000,1095751000,46.88,22.73,15.55
3681,2021/12,11493601000,1351187000,1232811000,1324261000,53.78,26.24,8.68
3688,2021/12,25821000000,4973000000,5614000000,3104000000,122.68,11.31,5.61
3691,2021/09,303217000,-133941000,-128391000,33389000,9.73,3.97,2.35
3697,2021/08,46004000000,3994926000,4736000000,2818000000,10.84,12.59,8.22
3727,2021/12,3504680000,-102053000,-104204000,-106739000,-4.83,-,-
3738,2021/03,422973000000,14042000000,19793000000,13042000000,234,20.38,5.58
3751,2021/03,91146000000,2318000000,1026000000,-310000000,-11.54,-,-
3765,2021/12,104626000000,32802000000,33629000000,22883000000,341.43,21.31,16.96
3770,2021/04,4792151000,356597000,376149000,286365000,22.44,4.32,4
3777,2021/12,263723000,-153025000,-157614000,260925000,1.43,17.25,15.92
3779,2021/03,1052951000,23643000,28234000,-17326000,-1.65,-,-
3782,2021/12,1168377000,-228355000,-215539000,-309278000,-6.41,-,-
3784,2021/12,29867142000,2526201000,2537085000,1616473000,96.12,15.72,7.88
3808,2021/06,2196676000,-516614000,-834441000,3947506000,362.01,69.18,41.37
3810,2021/05,12193000000,-812090000,-923000000,-1156000000,-146.98,-,-
3814,2021/09,1573005000,-178389000,-264643000,-272820000,-105.94,-,-
3823,2021/08,901531000,-514471000,-405932000,-581017000,-20.27,-,-
3825,2021/03,13217000000,-2888000000,-2893000000,-2974000000,-36.86,-,-
3830,2021/03,15878720000,2158214000,2129972000,1393059000,92.64,33.92,12.45
3848,2021/03,2024422000,206946000,218983000,165995000,27.48,4.52,3.59
384A,2021/06,350467000,-,21311000,280000,0.25,-,0.03
3852,2021/12,15528424000,953782000,1031214000,704789000,87.87,11.66,6.33
3857,2021/03,43693000000,2117294000,2242000000,304000000,11.89,2.61,1.23
3900,2021/09,7769472000,-,645191000,622421000,40.84,-,10.04
3902,2021/12,5672300000,1594218000,1592990000,1087267000,27.74,26.16,19.64
3903,2021/04,18628710000,1514299000,6071130000,1835657000,60.73,11.34,7.34
3906,2021/12,3338207000,436900000,435424000,353704000,79.6,9.34,7.77
3909,2021/12,1594442000,12844000,77809000,59756000,6.98,2.74,2.23
3911,2021/12,12054382000,1490354000,1443629000,1170290000,29.47,18.77,16.24
3914,2021/12,2689793000,488374000,488230000,336335000,50.9,17.19,12.74
3919,2021/02,6524156000,1427060000,1455066000,1226486000,154.73,27.34,15.19
3926,2021/03,1122453000,-772113000,-708722000,-652160000,-21.03,-,-
3932,2021/03,31096000000,11294000000,11152000000,6345000000,453.82,17.75,13.78
3952,2021/03,9239560000,167068000,240182000,171079000,34.44,1.43,1.22
3956,2021/03,3786566000,147008000,152171000,111659000,18.61,5.92,3.07
3960,2021/06,2223095000,31445000,-701000,-56353000,-34.54,-,-
3961,2021/12,1209172000,217611000,209440000,202703000,68.32,16.7,15.78
3966,2021/12,15726000000,-,1545000000,571000000,15.57,8.87,2.81
3978,2021/06,43175000000,5362000000,-,2822000000,70.08,9.65,3.36
3979,2021/03,3219978000,135327000,148271000,42195000,1.54,1.91,1.01
3990,2021/05,24488391000,815951000,855282000,549142000,27.9,13.93,5.64
3994,2021/11,15632601000,-1062262000,-1432529000,-1482262000,-29.97,-,-
3995,2021/01,4922753000,129458000,72935000,-22999000,-2.15,-,-
3999,2021/09,2522724000,-118458000,-,-118187000,-22.98,-,-
4006,2021/03,132011000000,2486000000,3291000000,-1143000000,-7.31,-,-
4056,2021/12,1010186000,20181000,13650000,11267000,0.79,0.86,0.47
4070,2021/03,7067994000,1469465000,1470003000,960709000,112.69,17.07,14
4115,2021/03,20478000000,3468000000,3415000000,2063000000,179.75,9.64,6.6
4169,2021/12,3018003000,40875000,-2400000,-85586000,-3.25,-,-
4179,2021/03,872860000,202877000,185254000,181930000,53.26,24.36,14.76
4185,2021/03,312000000000,34233000000,-,-55155000000,-256.73,-,-
4192,2021/12,2206940000,-433020000,-503929000,-511669000,-16.02,-,-
4199,2021/08,3585606000,260618000,261057000,825457000,397.24,34.9,22.24
4200,2021/03,4758937000,365396000,398313000,208014000,82.55,8.31,5.11
4215,2021/03,134470000000,8511000000,8807000000,5332000000,54.77,6.22,3.74
4217,2021/12,635033000000,24295000000,-,19316000000,2414500000,4.42,2.8
4219,2021/03,5774006000,20544000,63102000,53399000,2.43,3.79,0.8
4223,2021/03,3911474000,-223524000,-148787000,-174449000,-14.18,-,-
4259,2021/03,2612000000,-508339000,-451000000,-592000000,-7.86,-,-
4263,2021/06,115489000,-333421000,-271080000,-277554000,-14655.93,-,-
4267,2021/01,1757789000,30450000,25928000,18035000,3.8,7.53,2.25
4268,2021/04,1466755000,37060000,35717000,23889000,2.39,19.55,5.59
4295,2021/03,19991491000,763435000,821804000,-26425000,-2.09,-,-
4298,2021/03,55395000000,5847000000,6010000000,4730000000,117.78,13.25,9.59
4304,2021/03,10504870000,906815000,1073923000,482781000,100.34,20.6,5.61
4310,2021/03,27776000000,-957000000,-971000000,-2105000000,-215.19,-,-
4312,2021/12,22697542000,2830444000,2822772000,1786776000,57.29,11.58,7.68
4314,2021/12,361000000,45000000,-20000000,121000000,77.26,6.71,4.43
4327,2021/09,3300661000,1475629000,1474622000,1010490000,168.69,17.71,15.26
4336,2021/03,6279115000,158831000,196820000,118993000,51.46,9.94,5.28
4342,2021/03,24345000000,4551000000,4658000000,3074000000,238.95,6.4,5.51
4348,2021/03,68055000000,10812000000,10936000000,6276000000,114.61,15.12,11.12
4349,2021/03,1979815000,173566000,169709000,176925000,522.35,14.14,4.89
4355,2021/10,12382751000,46228000,103605000,-32706000,-3.16,-,-
4364,2021/03,9522883000,652309000,712229000,549227000,69.15,5.62,4.21
4375,2021/12,8456884000,-76349000,-153815000,-173981000,-3.69,-,-
4384,2021/07,25523000000,220000000,130000000,160000000,2.81,2.14,0.73
4385,2021/06,106115000000,5184000000,4975000000,5720000000,36.42,14.64,2.18
4393,2021/09,2129000000,-807587000,-801000000,-541000000,-141.13,-,-
4422,2021/07,473544000,-181685000,-166645000,-175347000,-20.7,-,-
4423,2021/03,53328000000,8867000000,-,5535000000,110.73,23.45,6.16
4425,2021/03,127864000,-451171000,-1575840000,-1608900000,-214.97,-,-
4435,2021/03,3402000000,-11040000,-16000000,-131000000,-11.61,-,-
4438,2021/12,1139189000,-113124000,-109671000,-130675000,-16.68,-,-
4443,2021/05,16184000000,736000000,375000000,182000000,1.46,1.45,0.75
4448,2021/12,3372285000,-693934000,-710964000,-745631000,-20.05,-,-
4449,2021/12,3725000000,308000000,248000000,150000000,5.47,1.97,0.79
4478,2021/06,10258082000,-2441937000,-2719141000,-2756177000,-54.88,-,-
4485,2021/03,3501932000,418671000,178942000,506466000,24.58,7.1,3.02
4489,2021/03,7484960000,1224929000,-,758350000,43.39,7.16,3.66
4497,2021/03,2023919000,480409000,475334000,354549000,39.29,6.13,5.43
4517,2021/03,10811181000,2058209000,2120914000,1548388000,129.45,5.09,4.64
4519,2021/12,999759000000,421897000000,-,302995000000,184.29,25.5,19.69
4541,2021/03,188218000000,107000000,-,-4179000000,-65.27,-,-
4550,2021/03,11971000000,804000000,956000000,656000000,29.29,2.02,1.83
4551,2021/12,46987000000,4656000000,4847000000,3374000000,120.11,2.88,2.58
4555,2021/03,187219000000,18888000000,-,12340000000,281.79,5.65,3.14
4564,2021/03,332477000,-1637936000,-1639262000,-1561636000,-8.86,-,-
4565,2021/12,17712000000,3775000000,-,1017000000,12.53,1.77,1.05
4566,2021/03,24897000,-630214000,271089000,181397000,1375.6,4.33,4.24
4575,2021/06,108945000,-547671000,-555112000,-531034000,-70.02,-,-
4581,2021/03,281980000000,19965000000,25946000000,13316000000,166.83,1.83,1.52
4583,2021/12,712932000,-1334319000,-1329312000,-1479895000,-36.74,-,-
4584,2021/03,996543000,-969687000,-991166000,-1001461000,-34.79,-,-
4586,2021/12,8350000,-1061226000,-1066450000,-1059833000,-49.62,-,-
4588,2021/12,642494000,-1454554000,-1500888000,-1615439000,-95.5,-,-
4593,2021/12,41000000,-5384000000,-,-4910000000,-93.36,-,-
4596,2021/12,-,-2584705000,-,-2616451000,-57.46,-,-
4597,2021/12,559000000,-2419000000,-,-2478000000,-19.04,-,-
4599,2021/07,1400000000,-593729000,-583827000,-582448000,-10.02,-,-
4621,2021/03,23374000000,1585000000,2162000000,1428000000,74.3,3.67,3.04
4636,2021/03,42205000000,198000000,1088000000,1323000000,58.39,2.99,1.96
4649,2021/03,-,-,-,-,67.97,4,2.3
4653,2021/03,23330389000,-1492104000,-1539210000,-2215971000,-165.04,-,-
4686,2021/03,41174000000,15069000000,15202000000,10957000000,170.61,17.94,14.53
4689,2021/03,1205846000000,162125000000,-,70145000000,14.02,2.62,1.05
4699,2021/07,21105473000,2855434000,2862265000,2023544000,562.84,24.15,11.75
4708,2021/03,127603000000,9672000000,9811000000,7759000000,115.49,17.14,11.56
4716,2021/05,208523000000,70904000000,70904000000,49175000000,383.92,22.36,14.72
4725,2021/12,47935000000,3697000000,3668000000,2476000000,146.73,8.05,5.24
4726,2021/03,70451000000,3855000000,3981000000,2428000000,120.24,13.3,6.26
4734,2021/03,-,-,-,-,30.99,6.06,2.78
4739,2021/03,479879000000,43625000000,-,30486000000,131.95,11.96,6.59
4748,2021/06,13631122000,1718297000,1764655000,1330761000,257.73,18.6,8.56
4751,2021/09,666149000000,104070000000,104382000000,41242000000,81.68,32.09,10.79
4755,2021/12,1681757000000,-194726000000,-,-133828000000,-87.62,-,-
4764,2021/12,22075000000,4522000000,4524000000,3686000000,70.13,12.69,1.41
4770,2021/03,617113000,-62984000,-50305000,-82441000,-13.12,-,-
4781,2021/03,114967000000,6485000000,6589000000,4182000000,65.03,11.81,7.07
4819,2021/03,40478000000,15244000000,-,9786000000,212.5,15.75,5.49
4824,2021/07,1778697000,166896000,202055000,476366000,48.89,12.16,9.36
4833,2021/03,1827185000,-754730000,-674486000,-905558000,-39.32,-,-
4837,2021/03,110148000000,690000000,893000000,630000000,15.8,8.38,1.58
485A,2021/12,-,-,-272000000,-272000000,-27.2,-,-
4881,2021/12,126869000,-745044000,-679654000,-682265000,-39.58,-,-
4883,2021/12,1100000,-1239444000,-1231299000,-738956000,-25.7,-,-
4893,2021/12,100732000,-767511000,-792615000,-795035000,-20.41,-,-
4921,2021/03,114909000000,11576000000,11784000000,8016000000,66.45,11.36,8.22
4930,2021/06,4096628000,317524000,274575000,182625000,204.74,9.44,7.87
4933,2021/12,28397000000,2335000000,2330000000,1244000000,71.44,14.78,8.85
4952,2021/03,11999983000,1238362000,1848384000,1371505000,175.14,17.17,9.01
4955,2021/12,15105229000,1233738000,1282843000,365511000,29.5,1.91,1.37
4962,2021/03,6360479000,473833000,494088000,227809000,36.1,1.62,1.4
4963,2021/12,31032944000,2867336000,3139980000,2082692000,68.69,7.01,4.97
4987,2021/03,21662000000,128000000,245000000,91000000,3.59,0.31,0.25
4999,2021/03,25759424000,1522143000,1518345000,1063509000,71,8.17,4.72
5008,2021/03,28506000000,2733000000,2699000000,1962000000,157.72,6.95,2.07
500A,2021/04,3501148000,-,608446000,425815000,141.94,-,29.74
5030,2021/03,565975000,-347511000,-322010000,-309785000,-87.44,-,-
5032,2021/04,7636000000,1452015000,1451000000,937000000,15.34,26.6,15.04
504A,2021/12,-,-213672000,-291681000,-1003451000,-42.66,-,-
5070,2021/12,8032744000,955601000,947032000,574672000,61.97,19.13,9.84
5103,2021/03,13661042000,606852000,-186958000,-1228250000,-16.19,-,-
5104,2021/03,3282264000,38067000,63253000,18375000,4.79,0.64,0.31
5127,2021/08,1396238000,304469000,304562000,229864000,76.62,42.58,20.26
519A,2021/12,964697000,-,-637307000,-552179000,-1717.07,-,-
520A,2021/03,-,-,-930832000,-931819000,-905.95,-,-
5212,2021/03,2538849000,101881000,127656000,77692000,37.79,2.59,1.79
5216,2021/12,1033356000,-42825000,8797000,9025000,0.28,1.31,0.54
5217,2021/03,12791083000,2446150000,2368766000,1606206000,415.32,14.27,10.52
523A,2021/12,43000000,-,4000000,4000000,32.44,-,0.27
5246,2021/11,1362051000,-706056000,-695026000,-568988000,-28.38,-,-
5255,2021/12,9346424000,-3222905000,-,-3053307000,-102.29,-,-
5277,2021/03,3344110000,-188149000,-180341000,240035000,30.8,3.53,2.94
5286,2021/06,5420971000,243238000,250398000,90782000,25.63,4.7,2.07
529A,2021/03,149483000,-,-17611000,-19669000,-3038.62,-,-
5343,2021/03,11458000000,-627000000,-491000000,-682000000,-29.26,-,-
5344,2021/03,41438000000,10248000000,10330000000,6935000000,562.27,10.45,8.88
5358,2021/03,13693000000,2151000000,2352000000,1599000000,68.44,10.61,7.79
5387,2021/03,25206025000,435335000,725251000,660882000,28.34,4.83,2.08
5395,2021/12,3862423000,24699000,304945000,311293000,337.61,7.08,5.05
5476,2021/03,31516000000,-2071000000,-1763000000,-6445000000,-439.76,-,-
5481,2021/03,210721000000,-5493000000,-4762000000,-6870000000,-126.07,-,-
5486,2021/03,761615000000,-49213000000,-,-42285000000,-98.9,-,-
554A,2021/03,323616000,-,37221000,30350000,703.8,-,8.02
5563,2021/12,65978000000,8436000000,6870000000,7768000000,52.91,12.09,8.1
556A,2021/04,177683000,-,-48742000,-48936000,-49731.71,-,-
5583,2021/06,1004676000,62745000,62490000,61230000,40.4,27.08,10.62
5585,2021/10,535737000,131346000,134085000,125571000,27.44,19.98,17.65
558A,2021/12,437310000,-,-199963000,-204713000,-6721.16,-,-
559A,2021/06,1817656000,-,420293000,297420000,901.27,-,9.28
5610,2021/12,3053332000,-311711000,-202883000,-204038000,-154.98,-,-
5618,2021/12,2628556000,-1865842000,-1890670000,-1895311000,-247.25,-,-
5690,2021/06,36203595000,3881310000,4131940000,3135248000,183.06,16.74,10.26
5759,2021/03,14584575000,527042000,440379000,193407000,26.86,3.91,1.42
5781,2021/03,4173153000,127966000,184146000,149465000,64.46,6.5,2.74
5807,2021/03,17297000000,2483000000,2538000000,1801000000,267.55,11.46,6.96
5809,2021/03,54516000000,3532000000,3629000000,2645000000,42.81,5.64,4.64
5836,2021/12,2905953000,208170000,219303000,155188000,78.94,20.32,10.33
5839,2021/07,7185476000,582155000,575188000,344705000,104.77,21.94,9.18
5842,2021/12,3863000000,1767709000,-,1173000000,40.31,6.76,3.65
5882,2021/06,157384000000,2031000000,3051000000,1846000000,18.9,3.59,1.08
5907,2021/03,27428720000,2202114000,2437269000,1831163000,639.53,6.3,4.58
5912,2021/03,62925000000,5239000000,5344000000,3943000000,32.18,10.84,6.26
5935,2021/03,12293907000,335209000,337772000,243088000,63.37,5.41,2.68
5964,2021/03,4599000000,175000000,100000000,114000000,79.5,5.89,1.86
5993,2021/02,11466329000,771586000,1047641000,960686000,100.33,5.64,4.32
5999,2021/03,14424000000,2619000000,2740000000,2146000000,203.22,11.18,8.91
6026,2021/12,4252000000,-258000000,-261000000,-288000000,-271.44,-,-
6028,2021/06,161316000000,19461000000,-,13245000000,122.95,23.15,11.23
6032,2021/03,1665869000,-360603000,-307932000,-334115000,-34.21,-,-
6048,2021/08,1835887000,135857000,169550000,87635000,5.93,2.79,2.43
6054,2021/12,4179613000,-1112384000,-916384000,-943944000,-34.43,-,-
6067,2021/12,13333511000,1678455000,1648512000,1208885000,184.92,29.72,13.58
6095,2021/09,7435418000,1783907000,1812008000,1293475000,60.07,19.31,15.15
6121,2021/03,16889095000,-716020000,-702201000,-739796000,-112.89,-,-
6131,2021/03,5771025000,427738000,401955000,430243000,125.01,24.38,6.04
6164,2021/12,6687160000,599669000,652213000,441091000,74.92,6.72,5.57
6172,2021/12,5739000000,3298000000,-,4054000000,297.13,41.17,12.87
6175,2021/06,14011332000,584251000,592653000,336619000,22.7,11.17,6.33
6177,2021/12,342110000,-194571000,-194698000,-186246000,-23.73,-,-
6187,2021/03,16133804000,1690175000,1428421000,700649000,39.49,15.43,6.7
6188,2021/12,9345963000,573130000,572576000,380437000,28.18,12.35,7.01
6192,2021/09,3759448000,273977000,290274000,198973000,5.89,9.16,3.62
6205,2021/03,12083000000,-2755000000,-2474000000,-2425000000,-306.55,-,-
6228,2021/12,19102000000,1852078000,1703000000,1167000000,100,15.97,5.9
6236,2021/03,13689269000,819794000,879261000,1032927000,162.96,11.2,6.7
6271,2021/03,15548000000,228000000,382000000,288000000,10.39,0.69,0.64
6281,2021/03,33478804000,1411301000,1515321000,998627000,62.84,7.15,3.21
6295,2021/12,7188002000,512628000,537726000,362907000,21.45,3.5,2.91
6299,2021/03,112405000000,5635000000,5673000000,3617000000,224.44,10.89,3.77
6303,2021/03,11931000000,797000000,924000000,576000000,187.76,2.73,2.01
6319,2021/03,15214323000,-607239000,-295052000,-547518000,-14.94,-,-
6355,2021/03,41459000000,-500000000,-446000000,-2576000000,-486.81,-,-
6362,2021/03,10444798000,1218366000,1336954000,865424000,234.46,8.1,3.79
6373,2021/03,42478000000,1241000000,1447000000,1049000000,96.13,4.56,1.54
6409,2021/03,51805000000,4457000000,4550000000,2344000000,114.29,7.94,3.6
6411,2021/12,32606981000,1939482000,2054272000,1406109000,279.36,5.67,3.98
6414,2021/03,18159275000,539946000,538758000,396010000,47.21,6.4,2.48
6416,2021/03,5575936000,-1029548000,-963678000,-745409000,-486.55,-,-
6461,2021/03,45276000000,-165000000,355000000,-813000000,-102.53,-,-
6462,2021/03,69720000000,2728000000,4323000000,1880000000,188.98,2.51,1.7
6502,2021/03,3054375000000,-,-,113981000000,251.25,9.79,3.26
6531,2021/06,2722743000,-50167000,-74525000,-170550000,-51.68,-,-
6541,2021/03,1950071000,373838000,383263000,524796000,18.5,27.37,7.6
6542,2021/06,8189192000,895349000,939084000,372029000,66.39,7.12,3.96
6552,2021/05,2880000000,-209799000,-224000000,-217000000,-12.04,-,-
